Id,Genre,GiaDinh,GiaThong,HocDuong,TichCuc,TieuCuc,TrungTinh
Dataset\GiaDinh_Tichcuc\gd_tic_0212.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0213.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0214.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0215.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0216.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0217.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0218.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0219.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0220.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0221.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0222.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0223.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0224.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0225.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0226.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0227.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0228.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0229.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0230.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0231.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0232.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0233.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0234.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0235.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0236.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0237.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0238.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0239.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0240.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0241.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0242.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0243.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0244.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0245.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0246.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0247.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0248.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0249.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0250.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0251.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0252.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0253.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0254.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0255.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0256.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0257.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0258.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0259.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0260.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0261.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0262.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0263.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0264.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0265.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0266.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0267.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0268.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0269.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0270.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0271.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0272.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0273.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0274.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0275.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0276.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0277.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0278.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0279.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0280.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0281.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0282.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0283.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0284.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0285.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0286.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0287.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0288.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0289.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0290.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0291.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0292.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0293.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0294.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0295.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0296.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0297.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0298.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0299.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0300.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0301.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0302.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0303.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0304.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0305.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0306.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0307.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0308.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0309.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0310.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0311.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0312.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0313.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0314.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0315.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0316.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0317.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0318.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0319.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0320.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0321.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0322.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0323.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0324.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0325.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0326.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0327.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0328.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0329.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0330.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0331.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0332.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0333.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0334.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0335.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0336.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0337.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0338.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0339.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0340.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0341.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0342.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0343.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0344.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0345.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0346.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0347.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0348.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0349.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0350.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0351.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0352.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0353.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0354.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0355.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0356.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0357.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0358.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0359.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0360.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0361.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0362.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0363.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0364.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0365.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0366.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0367.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0368.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0369.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0370.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0371.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0372.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0373.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0374.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0375.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0376.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0377.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0378.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0379.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0380.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0381.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0382.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0383.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0384.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0385.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0386.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0387.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0388.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0389.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0390.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0391.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0392.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0393.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0394.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0395.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0396.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0397.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0398.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0399.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0400.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0401.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0402.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0403.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0404.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0405.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0406.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0407.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0408.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0409.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0410.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0411.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0412.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0413.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0414.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0415.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0416.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0417.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0418.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0419.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0420.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0421.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

Dataset\GiaDinh_Tichcuc\gd_tic_0422.jpg,"[['GiaDinh', 'Tichcuc']]",1,0,0,1,0,0

